Date,Open,High,Low,Close,Adj Close,Volume
2012-11-15,660.049988,661.000000,645.500000,647.075012,541.245483,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,538.171448,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,527.945923,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,532.316345,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,536.247498,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,533.842773,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,538.924133,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,541.057434,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,541.684570,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,542.897400,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,549.547180,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,550.718262,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,543.462097,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,542.813782,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,535.620422,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,528.698853,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,517.427551,3029430
2012-12-11,617.500000,621.500000,605.174988,609.849976,510.108521,4926914
2012-12-12,612.450012,620.500000,610.549988,612.900024,512.659729,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,511.300751,2297162
2012-12-14,608.500000,622.500000,608.075012,621.450012,519.811462,2196814
2012-12-17,619.575012,624.450012,601.049988,602.750000,504.169739,4482898
2012-12-18,607.349976,612.500000,598.500000,605.325012,506.323761,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,515.524841,6642060
2012-12-20,613.575012,627.500000,613.575012,626.025024,523.638245,2314030
2012-12-21,625.000000,632.200012,618.849976,629.349976,526.419250,2457968
2012-12-24,631.000000,635.549988,630.049988,633.099976,529.555908,1254818
2012-12-26,633.500000,634.575012,627.650024,631.099976,527.883240,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,523.178040,1994158
2012-12-28,627.000000,636.000000,625.375000,633.750000,530.099731,1501622
2012-12-31,630.500000,632.799988,626.000000,627.924988,525.227478,704170
2013-01-01,633.474976,633.950012,630.000000,632.075012,528.698853,509580
2013-01-02,633.500000,636.200012,627.775024,631.650024,528.343262,1880246
2013-01-03,632.500000,642.000000,629.974976,640.299988,535.578735,2635130
2013-01-04,642.500000,650.500000,640.450012,649.599976,543.357422,5228760
2013-01-07,650.000000,652.000000,645.125000,647.424988,541.538330,1820752
2013-01-08,647.500000,652.150024,647.150024,650.125000,543.796570,2341870
2013-01-09,650.500000,653.700012,636.575012,638.299988,533.905518,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,526.294006,4522838
2013-01-11,645.000000,661.250000,645.000000,653.174988,546.347839,7805006
2013-01-14,659.500000,674.224976,653.674988,667.250000,558.120850,5790224
2013-01-15,695.000000,700.000000,663.500000,668.724976,559.354431,8262978
2013-01-16,668.450012,677.500000,654.500000,673.875000,563.662292,4109492
2013-01-17,674.849976,685.900024,671.500000,681.000000,569.622070,3028544
2013-01-18,681.250000,683.025024,669.025024,675.500000,565.021484,1440470
2013-01-21,676.250000,677.450012,663.549988,665.000000,556.238831,1260038
2013-01-22,663.000000,665.849976,654.049988,658.750000,551.010864,1386630
2013-01-23,657.875000,661.875000,649.200012,655.974976,549.942200,1877654
2013-01-24,652.500000,668.450012,652.500000,664.275024,556.900391,3498470
2013-01-25,661.875000,672.500000,661.875000,670.250000,561.909729,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,563.816895,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,563.775085,1731804
2013-01-30,670.500000,674.924988,667.900024,673.075012,564.278015,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,563.439697,4313168
2013-02-01,672.000000,676.000000,671.075012,674.049988,565.095398,1484540
2013-02-04,674.500000,683.900024,672.575012,678.174988,568.553467,2487304
2013-02-05,672.549988,682.500000,672.549988,680.025024,570.104614,2161994
2013-02-06,681.250000,687.950012,681.000000,685.275024,574.506104,3573706
2013-02-07,680.500000,695.000000,680.500000,693.575012,581.464233,2612782
2013-02-08,693.000000,718.500000,692.549988,711.299988,596.324219,6973618
2013-02-11,712.000000,714.450012,706.125000,707.349976,593.012817,2312126
2013-02-12,704.525024,707.500000,700.924988,705.025024,591.063660,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,601.689636,3822666
2013-02-14,715.049988,727.900024,714.500000,723.849976,606.845642,2946958
2013-02-15,722.000000,725.900024,715.325012,721.075012,604.519226,1820790
2013-02-18,720.049988,720.950012,710.000000,712.674988,597.477112,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,605.106140,744294
2013-02-20,720.750000,728.500000,720.750000,726.400024,608.983521,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,608.250000,3849146
2013-02-22,725.000000,732.025024,721.150024,727.549988,609.947876,1310694
2013-02-25,726.500000,737.500000,725.750000,736.849976,617.744263,1730030
2013-02-26,733.500000,749.974976,733.000000,748.200012,627.259705,2853670
2013-02-27,747.625000,751.525024,738.650024,741.599976,621.726563,2556682
2013-02-28,743.125000,762.500000,742.625000,758.500000,635.894653,4599424
2013-03-01,757.549988,758.000000,749.000000,750.924988,629.544312,2537326
2013-03-04,745.500000,759.950012,745.500000,756.599976,634.301941,3136076
2013-03-05,758.500000,771.500000,754.299988,770.075012,645.598694,3440054
2013-03-06,768.075012,782.750000,768.075012,780.599976,654.422424,2299510
2013-03-07,780.500000,798.799988,779.674988,794.950012,666.452942,3908702
2013-03-08,795.000000,797.825012,787.450012,791.575012,663.623352,4341502
2013-03-11,787.500000,794.775024,778.325012,783.099976,656.518372,2221330
2013-03-12,779.000000,783.974976,774.000000,780.250000,654.128967,1809452
2013-03-13,778.025024,779.349976,774.000000,775.849976,650.440186,1794496
2013-03-14,778.500000,788.500000,771.900024,783.849976,657.147095,3051218
2013-03-15,786.000000,790.200012,780.299988,785.125000,658.216187,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,656.832703,1694988
2013-03-19,782.250000,782.250000,770.224976,773.375000,648.365356,3739910
2013-03-20,770.000000,786.325012,769.974976,778.825012,652.934326,4168136
2013-03-21,781.500000,787.200012,776.849976,779.974976,653.898621,1664604
2013-03-22,780.700012,781.049988,766.000000,771.075012,646.437195,2714456
2013-03-25,774.250000,776.000000,764.200012,771.674988,646.940186,1857316
2013-03-26,770.049988,785.000000,768.075012,778.174988,652.389465,1781536
2013-03-28,778.000000,791.700012,770.825012,787.875000,660.521484,3065662
2013-04-01,782.500000,786.849976,775.625000,778.424988,652.599060,968812
2013-04-02,778.000000,785.599976,770.625000,783.674988,657.000488,1130332
2013-04-03,785.000000,787.500000,765.500000,771.700012,646.961304,959932
2013-04-04,770.049988,770.049988,750.500000,753.900024,632.038330,1126338
2013-04-05,752.500000,754.674988,742.049988,749.174988,628.077087,1865248
2013-04-08,749.450012,749.450012,737.500000,740.375000,620.699646,896416
2013-04-09,740.000000,756.500000,738.799988,748.700012,627.679016,1672354
2013-04-10,754.950012,769.450012,750.500000,765.224976,641.532898,2046284
2013-04-11,770.000000,775.049988,760.349976,768.450012,644.236328,2244658
2013-04-12,740.950012,762.250000,739.174988,755.875000,633.694153,5032060
2013-04-15,756.750000,757.000000,724.174988,736.224976,617.220276,5391496
2013-04-16,735.000000,746.724976,728.974976,741.575012,621.705750,3071582
2013-04-17,747.500000,749.500000,715.500000,728.325012,610.597290,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375000,608.962524,8554458
2013-04-22,723.000000,729.900024,712.500000,712.650024,597.456055,2962484
2013-04-23,712.224976,724.000000,712.000000,715.275024,599.656799,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,587.814758,7929194
2013-04-26,696.500000,696.724976,682.549988,684.674988,574.003113,4754076
2013-04-29,682.500000,692.349976,682.500000,685.375000,574.589783,3968916
2013-04-30,684.000000,691.000000,682.500000,689.200012,577.796448,4020570
2013-05-02,686.750000,719.400024,686.750000,716.950012,601.061035,5630326
2013-05-03,713.000000,723.625000,703.950012,709.250000,594.605835,3641790
2013-05-06,710.000000,736.200012,710.000000,733.599976,615.019653,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,616.864014,2260180
2013-05-08,736.000000,743.900024,735.000000,740.049988,620.427063,1768130
2013-05-09,741.599976,751.724976,741.500000,749.224976,628.119019,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,627.050110,1139714
2013-05-13,740.000000,740.500000,722.849976,725.799988,608.480469,1862498
2013-05-14,727.549988,735.275024,721.875000,728.974976,611.142334,2250100
2013-05-15,729.049988,738.599976,725.000000,735.775024,616.843201,3565926
2013-05-16,734.500000,734.500000,723.724976,727.025024,609.507446,2415652
2013-05-17,727.500000,739.250000,727.049988,736.900024,617.786133,2900200
2013-05-20,735.625000,739.000000,730.500000,736.200012,617.199280,1385504
2013-05-21,732.500000,751.000000,732.500000,746.424988,625.771606,1898432
2013-05-22,749.000000,754.575012,746.150024,749.200012,628.098083,1846944
2013-05-23,747.500000,763.375000,739.174988,746.349976,625.708801,3063962
2013-05-24,750.000000,751.474976,731.799988,734.775024,616.004761,1586612
2013-05-27,734.750000,750.000000,730.000000,749.000000,627.930481,2023864
2013-05-28,749.000000,758.250000,745.150024,757.049988,634.679321,1400254
2013-05-29,758.000000,763.750000,742.549988,748.674988,627.658081,1452038
2013-05-30,750.000000,756.000000,743.500000,749.700012,628.517212,2408346
2013-05-31,745.500000,754.625000,738.375000,749.224976,628.119019,1929868
2013-06-03,752.000000,753.500000,728.549988,734.700012,615.942017,3097612
2013-06-04,730.000000,736.950012,725.075012,732.674988,614.243958,1305320
2013-06-05,730.549988,736.325012,726.349976,733.900024,615.271301,1728676
2013-06-06,726.849976,739.250000,726.025024,735.375000,622.016846,2540452
2013-06-07,735.049988,769.500000,734.000000,759.474976,642.401672,3550844
2013-06-10,762.525024,772.349976,759.549988,762.525024,644.981567,3360430
2013-06-11,765.099976,771.000000,746.000000,750.775024,635.042908,2205468
2013-06-12,747.049988,747.549988,731.025024,734.049988,620.896057,4805954
2013-06-13,730.000000,732.000000,717.549988,722.825012,611.401367,3151342
2013-06-14,724.000000,728.625000,715.500000,725.349976,613.537109,3105996
2013-06-17,726.500000,732.500000,714.000000,726.224976,614.277344,2584162
2013-06-18,727.500000,730.000000,720.075012,721.900024,610.619019,2291528
2013-06-19,727.450012,727.450012,711.775024,713.849976,603.809814,2139788
2013-06-20,710.500000,716.575012,699.549988,702.250000,593.998169,4172878
2013-06-21,704.400024,715.924988,704.000000,711.125000,601.505005,2848224
2013-06-24,707.500000,717.049988,700.049988,705.349976,596.620117,1889164
2013-06-25,706.750000,713.549988,690.349976,696.150024,588.838379,1860548
2013-06-26,698.450012,723.875000,690.525024,718.849976,608.039063,2326488
2013-06-27,723.900024,748.500000,721.000000,745.950012,630.961731,3820678
2013-06-28,747.500000,762.150024,729.099976,759.075012,642.063599,4817096
2013-07-01,756.000000,758.349976,741.700012,746.174988,631.152100,1354652
2013-07-02,746.549988,754.250000,743.325012,750.275024,634.619934,1657242
2013-07-03,748.849976,759.500000,732.500000,744.900024,630.073547,1530906
2013-07-04,745.424988,770.500000,745.000000,769.150024,650.585449,1917060
2013-07-05,771.000000,779.000000,761.000000,765.099976,647.159729,1293012
2013-07-08,764.000000,767.500000,750.000000,753.325012,637.199890,1658796
2013-07-09,747.650024,760.875000,747.650024,752.450012,636.459717,1097326
2013-07-10,755.000000,763.400024,749.000000,755.974976,639.441406,1322624
2013-07-11,760.000000,785.000000,760.000000,782.275024,661.687256,2335274
2013-07-12,797.500000,812.400024,789.650024,804.924988,680.845581,3251536
2013-07-15,800.549988,823.650024,799.650024,820.875000,694.336914,2060570
2013-07-16,812.500000,833.174988,808.799988,824.674988,697.551147,2224986
2013-07-17,822.525024,842.474976,822.525024,839.250000,709.879578,2999250
2013-07-18,840.000000,846.150024,822.000000,830.200012,702.224487,3445532
2013-07-19,859.500000,879.500000,850.000000,871.400024,737.073547,8550804
2013-07-22,870.500000,879.400024,864.150024,873.250000,738.638184,2974772
2013-07-23,874.000000,890.224976,871.799988,874.900024,740.033997,1646502
2013-07-24,874.250000,896.000000,872.500000,891.400024,753.990540,2181644
2013-07-25,890.000000,905.000000,883.349976,897.875000,759.467529,4088808
2013-07-26,897.500000,899.474976,875.049988,887.250000,750.480347,2379064
2013-07-29,879.000000,897.299988,878.625000,889.599976,754.167969,1774262
2013-07-30,890.000000,902.474976,887.724976,896.150024,759.720886,2617484
2013-07-31,895.000000,915.750000,894.724976,907.750000,769.554932,2826750
2013-08-01,905.025024,917.400024,895.000000,907.700012,769.512573,2141178
2013-08-02,909.849976,924.950012,908.349976,922.924988,782.419434,1846854
2013-08-05,920.000000,938.700012,920.000000,933.599976,791.469299,2355184
2013-08-06,936.500000,940.974976,932.325012,935.049988,792.698730,2305290
2013-08-07,937.000000,945.450012,906.724976,911.349976,772.606750,2694980
2013-08-08,902.549988,928.075012,891.849976,922.700012,782.228943,2158628
2013-08-12,920.500000,920.500000,904.075012,907.000000,768.919006,2077574
2013-08-13,910.099976,922.424988,904.974976,909.900024,771.377441,2168296
2013-08-14,912.250000,929.000000,901.000000,916.750000,777.184875,3302068
2013-08-16,912.099976,915.000000,877.775024,890.450012,754.888672,2779930
2013-08-19,899.000000,903.500000,877.775024,888.724976,753.426086,2121352
2013-08-20,894.900024,894.900024,865.000000,868.200012,736.025940,2724844
2013-08-21,870.049988,871.849976,850.575012,858.900024,728.141541,3623994
2013-08-22,852.500000,898.575012,847.599976,889.474976,754.061951,4260988
2013-08-23,897.000000,919.000000,892.150024,914.724976,775.467896,4032884
2013-08-26,911.549988,939.299988,907.000000,921.000000,780.787537,2663238
2013-08-27,919.500000,939.424988,915.000000,919.400024,779.431213,1945284
2013-08-28,914.000000,973.049988,914.000000,953.950012,808.721313,4444684
2013-08-29,950.500000,985.000000,939.150024,973.549988,825.337524,5905182
2013-08-30,969.500000,1025.000000,965.000000,1016.599976,861.833679,5282942
2013-09-02,1010.000000,1034.500000,1008.750000,1028.425049,871.858459,2154034
2013-09-03,1025.050049,1033.500000,993.075012,1000.549988,848.226990,2355064
2013-09-04,1000.000000,1039.400024,996.974976,1034.550049,877.050903,2626516
2013-09-05,1034.500000,1034.500000,990.525024,995.375000,843.839783,3927492
2013-09-06,1004.500000,1012.500000,987.500000,994.400024,843.013428,2759596
2013-09-10,993.000000,1008.349976,990.500000,993.950012,842.631836,4300972
2013-09-11,1004.000000,1009.000000,991.750000,996.900024,845.132813,3008494
2013-09-12,997.500000,999.275024,972.900024,983.950012,834.154236,1905568
2013-09-13,982.500000,995.000000,973.275024,976.875000,828.156433,2096320
2013-09-16,975.000000,992.500000,947.025024,951.275024,806.453674,2460506
2013-09-17,950.000000,976.275024,948.549988,973.724976,825.485779,3327816
2013-09-18,971.025024,982.400024,968.950012,977.250000,828.474304,2109818
2013-09-19,974.000000,995.000000,963.250000,983.150024,833.476196,3907240
2013-09-20,975.000000,994.950012,970.500000,975.150024,826.693848,3591858
2013-09-23,975.000000,988.599976,970.000000,977.549988,828.728455,2988758
2013-09-24,977.500000,988.950012,963.000000,969.750000,822.116089,4940300
2013-09-25,970.750000,985.474976,960.099976,979.525024,830.402832,4333858
2013-09-26,977.400024,987.049988,967.549988,971.450012,823.557190,4919704
2013-09-27,971.549988,980.974976,968.724976,974.049988,825.761353,1784666
2013-09-30,977.000000,980.924988,960.000000,963.900024,817.156677,1987350
2013-10-01,966.000000,977.424988,958.349976,974.525024,826.164001,1591994
2013-10-03,985.900024,1018.450012,980.200012,1012.299988,858.188416,4672354
2013-10-04,1016.000000,1034.500000,1013.474976,1016.799988,862.003296,1934032
2013-10-07,1017.500000,1048.849976,1012.650024,1044.875000,885.804016,1993878
2013-10-08,1041.500000,1049.000000,1028.275024,1030.724976,873.808167,1828106
2013-10-09,1027.750000,1048.824951,1022.549988,1045.425049,886.270630,1775858
2013-10-10,1044.000000,1049.000000,1033.625000,1040.000000,881.671387,1164320
2013-10-11,1051.500000,1069.000000,1041.199951,1061.025024,899.495483,2284448
2013-10-14,1063.750000,1112.500000,1062.500000,1106.375000,937.941223,4374460
2013-10-15,1117.500000,1129.425049,1100.500000,1107.699951,939.064758,4665092
2013-10-17,1115.000000,1115.000000,1047.849976,1054.224976,893.730530,6687214
2013-10-18,1052.400024,1066.900024,1030.775024,1060.324951,898.901978,5346166
2013-10-21,1062.500000,1063.974976,1025.000000,1035.824951,878.131714,3685372
2013-10-22,1044.000000,1053.824951,1038.425049,1044.675049,885.634521,2044614
2013-10-23,1044.250000,1051.500000,1023.075012,1030.574951,873.681152,2455496
2013-10-24,1021.000000,1041.175049,1000.924988,1004.349976,851.448425,3617758
2013-10-25,997.500000,1036.000000,997.500000,1033.875000,878.227417,2527402
2013-10-28,1034.000000,1044.900024,1026.275024,1031.974976,876.613464,1803942
2013-10-29,1032.500000,1042.900024,1023.950012,1034.900024,879.098206,1829076
2013-10-30,1035.125000,1050.000000,1035.125000,1045.974976,888.505981,2114874
2013-10-31,1044.500000,1064.500000,1039.699951,1056.025024,897.043030,3523076
2013-11-01,1055.000000,1070.974976,1045.550049,1048.800049,890.905640,1346480
2013-11-05,1050.000000,1052.500000,1015.849976,1021.000000,867.290833,2261286
2013-11-06,1031.500000,1051.775024,1029.525024,1045.550049,888.144836,1667750
2013-11-07,1050.000000,1074.074951,1040.150024,1060.974976,901.247803,1956948
2013-11-08,1065.000000,1065.875000,1035.599976,1045.425049,888.038757,1609346
2013-11-11,1045.000000,1070.000000,1025.000000,1047.324951,889.652649,1961138
2013-11-12,1048.425049,1060.849976,1039.500000,1043.574951,886.467102,1000682
2013-11-13,1049.474976,1053.099976,1021.825012,1024.500000,870.263855,1208338
2013-11-14,1036.000000,1036.000000,1010.924988,1013.099976,860.580078,2129704
2013-11-18,1023.000000,1029.949951,1016.125000,1022.000000,868.140442,2831602
2013-11-19,1024.974976,1027.500000,1010.599976,1014.950012,862.151794,2077864
2013-11-20,1023.424988,1024.949951,1008.500000,1011.799988,859.475830,1658696
2013-11-21,1011.599976,1017.349976,990.000000,993.299988,843.760986,2302882
2013-11-22,995.500000,1005.500000,992.549988,1000.424988,849.813416,1494494
2013-11-25,1004.000000,1013.424988,996.549988,1006.625000,855.079956,1950998
2013-11-26,1001.549988,1008.224976,993.500000,996.849976,846.776550,2047412
2013-11-27,1004.500000,1006.849976,987.500000,993.224976,843.697327,2120978
2013-11-28,996.549988,998.275024,985.000000,992.299988,842.911499,2805722
2013-11-29,996.000000,1007.349976,990.900024,1002.174988,851.299866,1924812
2013-12-02,997.500000,1010.500000,997.500000,1006.950012,855.356079,1253260
2013-12-03,1008.025024,1021.000000,1007.525024,1010.400024,858.286621,1449184
2013-12-04,1009.950012,1015.799988,996.825012,1000.025024,849.473572,1519036
2013-12-05,1008.000000,1016.775024,991.525024,993.575012,843.994690,1397190
2013-12-06,995.500000,1005.000000,995.500000,1000.150024,849.579773,1446962
2013-12-09,1014.500000,1014.974976,1000.000000,1002.424988,851.512268,1826340
2013-12-10,1000.000000,1044.500000,1000.000000,1041.375000,884.598572,3653334
2013-12-11,1039.500000,1043.425049,1021.500000,1029.025024,874.107849,1556062
2013-12-12,1022.500000,1032.000000,1012.549988,1014.450012,861.727112,1655964
2013-12-13,1018.974976,1022.500000,997.500000,1000.900024,850.216797,3463350
2013-12-16,1006.849976,1019.900024,1002.575012,1009.575012,857.586060,2858500
2013-12-17,1015.799988,1032.925049,1015.000000,1022.674988,868.713684,2995474
2013-12-18,1020.000000,1035.500000,1019.000000,1027.900024,873.152039,1587990
2013-12-19,1037.974976,1055.000000,1031.324951,1040.750000,884.067444,2161986
2013-12-20,1044.050049,1065.000000,1042.925049,1060.275024,900.653137,1965812
2013-12-23,1064.974976,1071.724976,1048.974976,1054.525024,895.769043,1321224
2013-12-24,1059.900024,1064.500000,1052.125000,1055.349976,896.469604,870156
2013-12-26,1057.500000,1058.500000,1045.724976,1050.150024,892.052063,2297194
2013-12-27,1053.500000,1084.949951,1052.500000,1080.324951,917.684509,2479946
2013-12-30,1085.000000,1087.625000,1073.349976,1078.025024,915.730896,1668776
2013-12-31,1080.050049,1092.474976,1075.449951,1086.025024,922.526428,1245776
2014-01-01,1090.050049,1092.250000,1075.550049,1076.650024,914.562927,529952
2014-01-02,1083.000000,1094.500000,1078.074951,1083.500000,920.381653,1726948
2014-01-03,1082.349976,1114.550049,1073.625000,1111.099976,943.826477,2618174
2014-01-06,1114.500000,1122.000000,1098.500000,1119.800049,951.216675,2311810
2014-01-07,1120.000000,1128.224976,1099.500000,1103.074951,937.009460,2897486
2014-01-08,1106.000000,1122.000000,1105.000000,1116.324951,948.264893,2550020
2014-01-09,1114.375000,1127.750000,1111.050049,1120.974976,952.214844,2582206
2014-01-10,1130.000000,1154.900024,1117.500000,1140.449951,968.757996,3369334
2014-01-13,1142.500000,1192.000000,1142.500000,1184.375000,1006.069885,3814316
2014-01-14,1186.000000,1192.400024,1160.000000,1163.375000,988.231567,2974964
2014-01-15,1171.224976,1189.099976,1163.500000,1176.800049,999.635864,3048854
2014-01-16,1190.000000,1190.050049,1162.500000,1175.150024,998.233887,2997962
2014-01-17,1149.000000,1149.000000,1103.025024,1106.525024,939.940186,7564756
2014-01-20,1109.474976,1175.000000,1107.750000,1169.099976,993.094849,6010558
2014-01-21,1167.000000,1169.625000,1137.550049,1140.150024,968.502808,3132282
2014-01-22,1143.550049,1148.425049,1132.050049,1137.025024,965.848389,2384030
2014-01-23,1134.050049,1138.349976,1118.650024,1126.224976,956.674438,2290762
2014-01-24,1122.000000,1141.625000,1117.500000,1124.349976,955.081787,1850266
2014-01-27,1113.000000,1129.750000,1110.050049,1114.800049,948.656738,2532948
2014-01-28,1116.000000,1123.925049,1098.050049,1106.175049,941.317383,2852166
2014-01-29,1120.000000,1120.000000,1102.500000,1104.900024,940.232361,1698076
2014-01-30,1099.025024,1113.500000,1095.000000,1108.800049,943.551208,2225250
2014-01-31,1112.550049,1134.900024,1110.500000,1120.525024,953.528809,2174246
2014-02-03,1111.000000,1122.125000,1095.400024,1097.224976,933.701111,1362480
2014-02-04,1087.000000,1087.500000,1056.025024,1075.675049,915.362976,2694166
2014-02-05,1081.900024,1100.000000,1070.000000,1097.199951,933.679688,1853650
2014-02-06,1090.000000,1094.949951,1072.500000,1087.625000,925.531921,1922652
2014-02-07,1095.000000,1097.500000,1065.500000,1072.199951,912.405701,1990912
2014-02-10,1072.000000,1072.000000,1042.550049,1046.775024,890.769897,4019270
2014-02-11,1050.000000,1063.250000,1048.000000,1050.849976,894.237427,3568786
2014-02-12,1059.000000,1061.800049,1047.500000,1052.724976,895.832886,3074348
2014-02-13,1053.500000,1069.199951,1048.250000,1066.875000,907.874329,2094350
2014-02-14,1068.949951,1092.375000,1064.050049,1083.949951,922.404602,1910062
2014-02-17,1080.000000,1093.000000,1073.599976,1082.699951,921.340820,1670394
2014-02-18,1082.500000,1095.500000,1077.925049,1083.000000,921.596313,1526916
2014-02-19,1085.000000,1107.500000,1081.125000,1098.974976,935.189941,1072918
2014-02-20,1103.000000,1111.000000,1091.400024,1094.675049,931.531189,1587924
2014-02-21,1099.000000,1106.500000,1095.375000,1102.849976,938.487854,1717860
2014-02-24,1102.000000,1102.625000,1085.050049,1088.949951,926.659363,2450424
2014-02-25,1094.500000,1099.750000,1090.000000,1094.449951,931.339722,3305374
2014-02-26,1097.000000,1097.500000,1088.574951,1091.074951,928.467773,3859712
2014-02-28,1080.500000,1140.000000,1080.074951,1137.875000,968.293030,3988192
2014-03-03,1135.900024,1149.500000,1114.000000,1120.025024,953.103333,1606078
2014-03-04,1116.599976,1127.000000,1112.000000,1120.324951,953.358521,2030332
2014-03-05,1127.425049,1143.125000,1121.275024,1125.949951,958.145264,2302006
2014-03-06,1126.425049,1130.000000,1116.074951,1120.375000,953.401001,1314562
2014-03-07,1122.750000,1125.025024,1076.400024,1114.250000,948.189026,4698472
2014-03-10,1114.050049,1114.250000,1067.500000,1071.324951,911.661194,3829768
2014-03-11,1077.500000,1088.824951,1061.000000,1075.824951,915.490540,2550254
2014-03-12,1076.500000,1094.875000,1076.500000,1089.724976,927.318909,1669788
2014-03-13,1074.025024,1101.000000,1068.425049,1074.775024,914.596985,2019884
2014-03-14,1070.500000,1080.250000,1062.150024,1069.775024,910.342224,2161246
2014-03-18,1067.750000,1075.900024,1052.125000,1061.000000,902.874817,2565842
2014-03-19,1037.500000,1037.500000,1006.525024,1019.700012,867.729919,8652662
2014-03-20,1019.000000,1061.449951,1005.700012,1054.099976,897.003479,5728956
2014-03-21,1062.500000,1072.500000,1042.500000,1063.500000,905.002502,4680776
2014-03-22,null,null,null,null,null,null
2014-03-24,1068.474976,1078.974976,1063.074951,1076.300049,915.894897,2183014
2014-03-25,1072.000000,1086.000000,1065.000000,1073.324951,913.362976,2249968
2014-03-26,1074.025024,1079.250000,1043.775024,1046.750000,890.748596,3192350
2014-03-27,1050.474976,1057.500000,1032.525024,1047.125000,891.067810,5012476
2014-03-28,1048.500000,1061.425049,1040.025024,1051.050049,894.407898,2971162
2014-03-31,1052.000000,1072.474976,1041.000000,1066.574951,907.619141,2683268
2014-04-01,1072.500000,1092.500000,1072.449951,1088.349976,926.148926,2755932
2014-04-02,1095.000000,1101.000000,1080.525024,1086.125000,924.255310,3763016
2014-04-03,1086.425049,1091.000000,1073.800049,1083.250000,921.808838,1581194
2014-04-04,1086.000000,1093.500000,1065.000000,1069.425049,910.044189,1694656
2014-04-07,1065.050049,1082.974976,1060.349976,1076.900024,916.405396,2594986
2014-04-09,1076.000000,1081.000000,1052.500000,1070.199951,910.703857,3350500
2014-04-10,1070.199951,1074.324951,1057.599976,1063.074951,904.640564,2152886
2014-04-11,1059.000000,1087.449951,1050.000000,1082.050049,920.787659,2340742
2014-04-15,1090.500000,1129.000000,1087.025024,1126.375000,958.506775,3597244
2014-04-16,1132.000000,1132.000000,1092.099976,1098.150024,934.488098,3475910
2014-04-17,1110.000000,1113.500000,1071.349976,1111.449951,945.806030,7681438
2014-04-21,1110.000000,1121.449951,1105.650024,1110.875000,945.316711,1842594
2014-04-22,1116.974976,1124.949951,1109.949951,1110.525024,945.019043,1486274
2014-04-23,1115.699951,1121.949951,1100.550049,1106.875000,941.912903,1938992
2014-04-24,1106.875000,1106.875000,1106.875000,1106.875000,941.912903,0
2014-04-25,1113.500000,1117.500000,1096.599976,1102.625000,938.296204,3160448
2014-04-28,1102.625000,1111.349976,1090.050049,1095.675049,932.382019,2550766
2014-04-29,1093.000000,1103.175049,1088.449951,1097.125000,933.616089,1846180
2014-04-30,1092.550049,1102.800049,1090.500000,1094.599976,931.467651,2397378
2014-05-02,1090.625000,1109.949951,1090.625000,1104.224976,939.657898,1917778
2014-05-05,1105.400024,1114.500000,1102.074951,1106.849976,941.891663,1314478
2014-05-06,1106.849976,1110.800049,1095.000000,1099.449951,935.594604,961232
2014-05-07,1095.525024,1101.500000,1070.050049,1082.775024,921.404541,4716182
2014-05-08,1082.550049,1090.900024,1073.824951,1081.025024,919.915649,2606900
2014-05-09,1076.000000,1092.349976,1076.000000,1079.949951,919.000488,1799440
2014-05-12,1076.500000,1083.349976,1061.574951,1079.675049,918.766785,2886064
2014-05-13,1082.900024,1119.500000,1082.900024,1105.474976,940.721802,2547484
2014-05-14,1107.199951,1118.849976,1100.550049,1108.050049,942.912964,1389228
2014-05-15,1108.050049,1112.500000,1085.574951,1096.574951,933.148071,2520196
2014-05-16,1100.025024,1126.699951,1050.125000,1080.375000,919.362549,5241798
